boot_id,seed_size,seeds,bifo_p10,bifo_enrich10,bifo_ndcg10,bifo_ap,bifo_mean_rank,rank_improvement,sf_p10,sf_ap,bifo_beats_sf_ap
864,20,"C1426132,C1823843,C1858559,C1427860,C1422045,C1425429,C1413053,C1538922,C1413569,C1412111,C1420140,C1414435,C1416610,C1332724,C1843785,C1422210,C1413953,C1413803,C1414084,C1826614",0.0,0.0,0.0,0.006561932025181326,2454.6,-766.9499999999998,0.1,0.011536145535068536,0
865,20,"C2240258,C1366475,C1419622,C1417652,C1414145,C1332409,C1414262,C1417609,C1335265,C1333690,C1419857,C1538097,C1415803,C2239419,C1413808,C1420044,C1416947,C1823374,C1539048,C1426706",0.0,0.0,0.0,0.0038952868089668566,2721.3,-1133.6000000000001,0.0,0.004550286682643745,0
866,20,"C1415845,C1425674,C1418643,C1539312,C2239867,C1418270,C1442484,C1413569,C1427250,C1415119,C1842690,C1422773,C1414382,C1424025,C0162832,C1414040,C1414995,C1539429,C1424667,C1415014",0.0,0.0,0.0,0.00429750347221695,2526.25,-910.95,0.0,0.004800342641147206,0
867,20,"C1417064,C1417015,C1427027,C1413564,C1539578,C1420827,C1417893,C1418887,C2239920,C1366370,C1537696,C1412367,C1415001,C1425339,C1333713,C1842747,C1423923,C1540114,C1413153,C1413763",0.0,0.0,0.0,0.011594439722471307,1688.9,-305.6500000000001,0.0,0.011799033705098065,0
868,20,"C1420450,C1413057,C1414313,C1418502,C1426736,C1415001,C1422332,C1412387,C1416717,C1825772,C1412114,C1439345,C1426528,C1423069,C1424839,C1412691,C1332774,C1414530,C1426706,C2828415",0.0,0.0,0.0,0.003371916812255728,2988.75,-939.4499999999998,0.0,0.0041226466451322104,0
869,20,"C1424701,C1420620,C1427837,C1539586,C1426562,C1419011,C1424612,C1539125,C1422473,C1428421,C1413504,C1420140,C1824808,C1413113,C1419622,C1415195,C1333523,C1539531,C1538113,C1416886",0.0,0.0,0.0,0.010764163452510358,1818.65,-440.9000000000001,0.1,0.024695452157486343,0
870,20,"C1420313,C1418752,C1826711,C0537026,C1418492,C1428361,C1423606,C1424490,C1538095,C1417928,C3147174,C1418438,C1540067,C1417174,C1427250,C1413545,C1419805,C1416610,C1413076,C1826500",0.0,0.0,0.0,0.017744914850095234,1479.1,30.0,0.1,0.02198857387328059,0
871,20,"C1414950,C1335232,C1418307,C1826413,C1825380,C1420588,C1413057,C2680470,C1332829,C1420450,C1416775,C1414946,C1413545,C1825593,C1417776,C1412340,C1415017,C1413381,C1412384,C1424765",0.0,0.0,0.0,0.017072150899591135,1622.3,-80.95000000000005,0.0,0.00977600898680687,1
256,10,"C1825047,C1824957,C1825603,C1424447,C1413403,C1418438,C1332803,C1826473,C1425212,C1415009",0.0,0.0,0.0,0.004632196713102904,2446.75,-631.45,0.0,0.004172227825321581,1
257,10,"C1424667,C1538396,C1333542,C1421525,C1414429,C1333358,C1417537,C1414530,C1420827,C0812290",0.0,0.0,0.0,0.0037722229038222228,2674.8,-879.0000000000002,0.0,0.004151887139470284,0
258,10,"C1421375,C1417436,C1425332,C0694889,C1419117,C1428630,C1412179,C1424619,C1414328,C1424510",0.0,0.0,0.0,0.004400059266119379,2486.8,-768.5500000000002,0.0,0.004262759971070461,1
259,10,"C1836722,C1413053,C1428910,C1420614,C1417783,C1424619,C1413700,C1824104,C1416783,C1427482",0.0,0.0,0.0,0.011101217857643484,1939.95,-245.75,0.1,0.023963414647492715,0
260,10,"C0242988,C1428109,C1366529,C1412110,C1413864,C1416484,C1413573,C1420044,C1412304,C1826260",0.0,0.0,0.0,0.0032132198245046735,3091.95,-1287.8999999999999,0.0,0.004053941022969995,0
261,10,"C1538299,C1336674,C1824336,C1424601,C1418195,C1425753,C1427622,C2681631,C1422581,C1413019",0.0,0.0,0.0,0.019749447277158567,1426.2,-127.60000000000014,0.1,0.027243627862995178,0
262,10,"C1412110,C1415311,C1413763,C1538294,C1538894,C1418605,C1416576,C1427016,C1424610,C1414209",0.0,0.0,0.0,0.006547376524687358,2250.6,-266.29999999999995,0.0,0.004374437734218821,1
263,10,"C1415031,C1427030,C1539956,C1539711,C1412946,C1421198,C1427482,C1422524,C1419872,C1333568",0.0,0.0,0.0,0.023357879434843784,1206.8,-143.45000000000005,0.2,0.09708616361231598,0
472,10,"C1333542,C1417537,C1417505,C1415291,C1416448,C1427192,C1332001,C1427994,C1422772,C1412062",0.0,0.0,0.0,0.004491234912694178,2404.55,-839.3000000000002,0.0,0.004210166302893512,1
473,10,"C2239556,C1826473,C1413696,C1417250,C1420674,C1538753,C1418610,C1418946,C1418434,C1418560",0.0,0.0,0.0,0.004380691199324417,2736.95,-527.75,0.0,0.005337241586953946,0
474,10,"C2240201,C1538668,C1427065,C1413763,C1825392,C1414899,C1412375,C1413029,C1425035,C1420614",0.0,0.0,0.0,0.009049506246942791,1943.15,-207.10000000000014,0.0,0.009381047943727967,0
475,10,"C1417111,C1420073,C1824426,C1413545,C1333357,C1538647,C1420597,C1413823,C1446659,C1825092",0.0,0.0,0.0,0.00474994579664699,2379.85,-531.8999999999999,0.0,0.004602205971394614,1
476,10,"C1422018,C1420598,C1428568,C1415522,C1413763,C3469826,C1417776,C1418609,C1422770,C1422524",0.0,0.0,0.0,0.011927198921208708,1715.05,-465.64999999999986,0.0,0.009158775600828723,1
477,10,"C1540200,C2239455,C1824975,C1413591,C1413701,C1537583,C1419157,C1428485,C1414544,C1420713",0.0,0.0,0.0,0.005027496341089998,3073.0,-1222.4,0.1,0.01022406094001535,0
478,10,"C1425834,C1416431,C1427030,C1412107,C1415614,C0812271,C1427551,C1422198,C1423858,C1540183",0.0,0.0,0.0,0.004291932369130979,2556.35,-888.75,0.0,0.004330222508212753,0
479,10,"C1539133,C1334469,C1417867,C1417505,C1334339,C1417245,C2240201,C1413064,C1442771,C1538112",0.0,0.0,0.0,0.009322233179986828,2012.0,-703.05,0.0,0.01053184197642679,0
272,10,"C1420606,C1335872,C1422372,C1413218,C1417917,C1825010,C1420076,C1826383,C1366757,C1413569",0.0,0.0,0.0,0.019163694482060047,1652.7,-326.45000000000005,0.0,0.010415828966097624,1
273,10,"C1333358,C2239556,C1413577,C1415504,C1413582,C1427727,C1826383,C1416489,C1418819,C1413725",0.0,0.0,0.0,0.0038014952805877854,2710.05,-860.9000000000001,0.0,0.00465468018402908,0
274,10,"C1423506,C1332010,C1421916,C3471268,C1414499,C1366631,C1418910,C1538512,C1332770,C1412364",0.0,0.0,0.0,0.004569801788658926,2541.4,-469.0,0.0,0.0044122865691333295,1
275,10,"C1414575,C1824739,C1413629,C1413059,C3808960,C1824776,C1540164,C1413592,C1332774,C1418943",0.0,0.0,0.0,0.0036962786389825365,2735.4,-467.9500000000003,0.0,0.004183516408102024,0
276,10,"C1823338,C2829592,C1825324,C1426860,C1418575,C1425254,C1428790,C2240338,C1414128,C1413403",0.1,22.755000000000003,0.06943122193677727,0.05719868341530108,1212.95,35.200000000000045,0.1,0.038036232351901886,1
277,10,"C2239292,C1418479,C1366499,C1419903,C1823469,C1413543,C1417498,C1826955,C1416902,C1413280",0.0,0.0,0.0,0.009069101189060052,1792.8,183.20000000000005,0.1,0.014506582444986657,0
278,10,"C1419774,C1412582,C1537413,C1425212,C1421972,C1413279,C1539331,C1334895,C2240273,C1425292",0.0,0.0,0.0,0.030363486605499496,1160.15,49.25,0.1,0.04054427215595522,0
279,10,"C1825557,C1414946,C1424797,C1826415,C1412192,C1539335,C1336645,C1427622,C1540023,C1420745",0.0,0.0,0.0,0.013341232858304145,1606.85,-317.75,0.2,0.08034579921406909,0
400,10,"C1826500,C1420472,C1417671,C1442758,C1424345,C1428821,C1417250,C1414260,C1415460,C1424667",0.0,0.0,0.0,0.005992152209942675,2257.5,-647.4000000000001,0.0,0.007293093574583197,0
401,10,"C1420472,C1537395,C0879392,C1826614,C1420259,C1427250,C1540115,C1539765,C3887717,C1420614",0.0,0.0,0.0,0.0048173953104101485,2266.25,-826.5,0.0,0.004478989397938305,1
402,10,"C1425978,C1423684,C1422626,C1425067,C1421173,C1826842,C1426379,C1415001,C1426741,C1823469",0.0,0.0,0.0,0.003957377853759159,2651.2,-711.8999999999999,0.0,0.004236425406319666,0
403,10,"C1427851,C1416886,C1414172,C1426706,C1538624,C2240201,C1420597,C1335225,C1419181,C1412744",0.0,0.0,0.0,0.012629443667641498,1656.9,51.69999999999982,0.0,0.012008146339137495,1
404,10,"C1420009,C1413603,C1422805,C1414382,C2681489,C1412933,C1412111,C1419926,C1427995,C1420005",0.0,0.0,0.0,0.005777357258615582,2195.85,-526.5999999999999,0.0,0.00704947380722621,0
405,10,"C1414172,C1539856,C1824975,C1428855,C1832467,C1423837,C0919481,C3469826,C1420076,C1364081",0.0,0.0,0.0,0.005218198483204263,2617.5,-1288.0,0.0,0.004843366226598299,1
406,10,"C1853225,C1419622,C1826637,C1420146,C1836181,C1413490,C1421350,C1422210,C1442757,C1412981",0.1,22.755000000000003,0.06362078819895171,0.017901610134282583,1413.5,49.15000000000009,0.1,0.012863006388757805,1
407,10,"C2239867,C1416445,C1428967,C1412401,C1420472,C1427704,C1539428,C1428025,C1416484,C1415014",0.0,0.0,0.0,0.00341669066130879,2921.8,-1283.65,0.0,0.004216201752732831,0
160,10,"C1334081,C1417576,C1418479,C1412291,C1412111,C1415558,C1824200,C1420694,C1416799,C1414645",0.0,0.0,0.0,0.0034031171483498144,2954.1,-1114.6999999999998,0.0,0.004209375381234451,0
161,10,"C1427734,C1414199,C1420521,C1420620,C1539879,C1423632,C1413076,C1425653,C1823826,C1413200",0.0,0.0,0.0,0.010682926620423827,1634.05,-16.700000000000045,0.0,0.00506656748038512,1
162,10,"C1333568,C2239313,C1416484,C1824669,C1420191,C1422626,C1412494,C1412387,C1418609,C1416799",0.0,0.0,0.0,0.003273605428910523,3068.7,-967.7999999999997,0.0,0.004100222124644293,0
163,10,"C1414962,C1425049,C1425753,C2240302,C1419328,C1415558,C1427727,C2240169,C1420009,C1427551",0.0,0.0,0.0,0.007754714648876103,2058.1,-753.8,0.0,0.005211501876066263,1
164,10,"C1413113,C1414950,C1413943,C1416448,C1412208,C1822764,C1539798,C1422085,C1413629,C1414085",0.0,0.0,0.0,0.003753224744580773,2800.35,-1535.1,0.0,0.004167656710397917,0
165,10,"C1427412,C1415614,C1424608,C1826518,C1422514,C1333523,C1427860,C1412760,C1418800,C1427590",0.0,0.0,0.0,0.0039551623110843995,2603.45,-1166.1499999999999,0.0,0.004311851171711771,0
166,10,"C1442485,C1412077,C1418196,C1421173,C1428459,C1420871,C1413413,C1415327,C1825593,C1426562",0.0,0.0,0.0,0.007078310630481631,2188.3,-297.7000000000003,0.0,0.005488846882395581,1
167,10,"C1537447,C1420688,C2829592,C1428618,C1425225,C1421361,C1422085,C1428781,C1416379,C1419337",0.0,0.0,0.0,0.004770299878344199,2474.15,-777.75,0.0,0.005234546940209976,0
768,20,"C1417768,C1415364,C1412770,C1366496,C1824106,C1414504,C1325331,C2242767,C1824339,C1419745,C1420745,C1419926,C1416610,C1823338,C1826967,C1427030,C1414209,C1417227,C1426667,C1539341",0.0,0.0,0.0,0.010432862907249435,1807.0,-402.3499999999999,0.0,0.0102623121761349,1
769,20,"C1420149,C1538668,C1412364,C1422195,C1424447,C1421866,C1826608,C1414946,C1414329,C1414645,C1428492,C1415845,C1366515,C1418479,C1416540,C1823837,C1537413,C1412107,C1413590,C1414199",0.0,0.0,0.0,0.0064609781267360306,2104.15,-725.3500000000001,0.0,0.006144825696560882,1
770,20,"C1417523,C1418946,C1428797,C1415352,C1822791,C1421361,C1419264,C1417508,C1427622,C1823843,C1419778,C1413581,C1426706,C1418613,C1825380,C1823643,C1414063,C1823652,C0376571,C1415994",0.0,0.0,0.0,0.005548230664367042,2184.95,-585.2999999999997,0.0,0.006303634088212854,0
771,20,"C1427994,C1415200,C1417617,C1413457,C1539048,C1823190,C1414953,C1422198,C1415144,C1418237,C1419804,C1825575,C1424701,C1537563,C1424601,C1419981,C1414995,C1417174,C1412546,C1419622",0.0,0.0,0.0,0.04051370850468054,1172.1,105.0,0.1,0.039385726321543774,1
772,20,"C1413138,C1416630,C2681631,C1413603,C1823928,C1540042,C1420228,C1427573,C1823908,C1363984,C1423732,C1537667,C1415001,C1419867,C1425753,C1422581,C1366515,C1335872,C1420092,C1415195",0.0,0.0,0.0,0.004842041836962694,2741.25,-1032.45,0.0,0.006461704198325568,0
773,20,"C1538648,C1824200,C1420472,C1823338,C1412946,C1421916,C1418307,C1416912,C1424605,C1417644,C1826260,C1412494,C1824739,C1419330,C1336679,C1418479,C1428660,C1422340,C1424915,C1413943",0.0,0.0,0.0,0.004841582502187157,2367.25,-610.0999999999999,0.0,0.0042909552286608645,1
774,20,"C1426758,C1538112,C1419778,C1826647,C1825593,C2239313,C1826637,C1428199,C1823453,C1416630,C1416448,C1332001,C1420354,C1417928,C1412132,C1825392,C1416610,C1332419,C1428459,C1420614",0.0,0.0,0.0,0.004100868458737207,2606.3,-908.6500000000001,0.0,0.0040205189580499925,1
775,20,"C1823338,C1415309,C1414498,C1421224,C1538115,C1413353,C1427851,C1422085,C1413064,C1414953,C1414038,C2240273,C1423837,C1413450,C1416379,C2239438,C1420193,C1417420,C1416731,C1417087",0.0,0.0,0.0,0.007948084953342703,2095.9,-329.60000000000014,0.0,0.007401379363646396,1
408,10,"C1428204,C1413024,C1417436,C1420745,C1425194,C1427192,C1413076,C1413153,C1538112,C1417649",0.0,0.0,0.0,0.003930809515566122,2647.95,-1173.3999999999999,0.0,0.004153362642692213,0
409,10,"C1421991,C1412062,C1418752,C1422772,C1426077,C1422061,C1414525,C1427994,C1413219,C2828748",0.0,0.0,0.0,0.014193373307241325,1745.6,-460.6999999999998,0.0,0.0063019843240278445,1
410,10,"C1425544,C1424951,C1413057,C1428820,C1415309,C1427487,C1414308,C1424863,C1823613,C1539362",0.1,22.755000000000003,0.08514311764162098,0.0746510887758092,971.45,267.75,0.1,0.07665479406841326,0
411,10,"C1422772,C1414962,C1427412,C1420871,C1424601,C1417508,C1539836,C1428257,C1413690,C1422135",0.0,0.0,0.0,0.004195780432754019,2581.35,-1064.3,0.0,0.004120650820953649,1
412,10,"C1333356,C1366509,C2239313,C0879290,C1418270,C1334081,C1428618,C1539362,C1425608,C1428361",0.0,0.0,0.0,0.004099481258169839,2577.7,-1236.35,0.0,0.004214316544197761,0
413,10,"C0879391,C1413279,C1418462,C1418438,C2240258,C1413701,C1824336,C1428184,C1417168,C1427482",0.0,0.0,0.0,0.0056447644904771745,2156.4,-832.3500000000001,0.0,0.004443225771979413,1
414,10,"C1428630,C1415309,C1537583,C1428204,C1423740,C1421224,C1537395,C1427953,C1414308,C1420131",0.0,0.0,0.0,0.004479001131838539,2698.25,-889.8,0.0,0.005440213927276493,0
415,10,"C1420606,C1825367,C2240302,C1420527,C1417656,C1413591,C1823780,C1428910,C1415632,C1336575",0.0,0.0,0.0,0.00385046634217768,2878.0,-1139.75,0.0,0.0046719559149991,0
184,10,"C1823652,C3470230,C0812304,C1539331,C1427016,C1366515,C1539048,C1420276,C1427060,C1413134",0.0,0.0,0.0,0.019492527127984265,1524.7,-1.650000000000091,0.0,0.017774232870182843,1
185,10,"C1538793,C1413823,C1415364,C1416988,C1415148,C1424069,C1417768,C1414435,C1334523,C1336575",0.0,0.0,0.0,0.005398364251720605,2339.4,-501.85000000000014,0.0,0.004366464689731805,1
186,10,"C1420521,C1332427,C1413146,C1414040,C1418416,C1424915,C1420387,C1825603,C0919481,C1822764",0.0,0.0,0.0,0.004020389135203655,2687.95,-1236.1999999999998,0.0,0.004201014388558964,0
187,10,"C1414946,C0812248,C1416484,C1416576,C1823190,C1425133,C1335232,C1412136,C1417174,C1415752",0.0,0.0,0.0,0.022739808401218062,1524.8,-187.89999999999986,0.0,0.012034501679022855,1
188,10,"C1332774,C1416912,C0694889,C1418643,C1419011,C1428876,C1419622,C1421995,C3469826,C1540183",0.0,0.0,0.0,0.005668049034390348,2328.7,-1116.0499999999997,0.0,0.005087641895116739,1
189,10,"C1419925,C1439270,C1334481,C1420087,C1416427,C1823497,C1428183,C1336938,C1426077,C1412335",0.0,0.0,0.0,0.0034435959671073393,2887.0,-1299.1,0.0,0.004066446908108462,0
190,10,"C1419868,C1540187,C3887717,C3539386,C1539537,C1539476,C1824104,C1413138,C1335225,C1539880",0.0,0.0,0.0,0.0039321687078200775,2891.3,-1240.4,0.0,0.004862890901064519,0
191,10,"C1414892,C1826600,C1414199,C1825367,C1426039,C1418641,C1416902,C1334099,C1426071,C1332774",0.0,0.0,0.0,0.00461324521411631,2439.05,-273.4500000000003,0.0,0.0043908313039501285,1
320,10,"C2676276,C1412689,C1412367,C1412284,C1825792,C1416890,C1540042,C1421531,C1822763,C1538489",0.0,0.0,0.0,0.005043610837759227,2284.55,-769.5500000000002,0.0,0.00516273079098951,0
321,10,"C1835898,C1418771,C1537630,C1823599,C1420614,C1415632,C1413591,C1826336,C1416890,C1427487",0.0,0.0,0.0,0.003834767150684301,2691.5,-1132.0,0.0,0.004207860265050395,0
322,10,"C1426343,C1420614,C1824359,C1415460,C1418469,C1420507,C1538396,C1422095,C1540115,C1416988",0.0,0.0,0.0,0.019271600590979425,1415.85,1.5,0.1,0.06879590047083005,0
323,10,"C1422085,C1428142,C1416920,C1412262,C1418643,C1412375,C1414158,C1835950,C1334474,C1422626",0.0,0.0,0.0,0.009680227104955854,1746.65,-340.5500000000002,0.0,0.007827219061628704,1
324,10,"C2681197,C1864771,C1415017,C1418731,C1414558,C1419872,C1418304,C1336645,C1422210,C1823643",0.0,0.0,0.0,0.007019977002257913,2070.15,-498.5500000000002,0.0,0.004814335110794962,1
325,10,"C1538894,C1424797,C1418819,C1708000,C1419011,C1427573,C1832467,C1538715,C1415119,C1412335",0.0,0.0,0.0,0.006444155576531813,2122.85,-793.5,0.0,0.005517531611543091,1
326,10,"C1414382,C1366370,C1418605,C1418372,C1413463,C1417508,C1421995,C1825370,C1428864,C1418195",0.0,0.0,0.0,0.007051625438164649,2099.35,-60.34999999999991,0.0,0.004665456655978066,1
327,10,"C1425133,C1337106,C1823263,C1428485,C1415629,C1427734,C1424605,C1415504,C1417928,C1335088",0.0,0.0,0.0,0.004363850197095927,2454.8,-934.1500000000001,0.0,0.004255094174940246,1
432,10,"C1413585,C1420597,C1413411,C1419117,C1412770,C1427947,C1334513,C1424774,C1420227,C1822764",0.0,0.0,0.0,0.005383723099909617,2236.5,-686.3499999999999,0.0,0.004982057159714776,1
433,10,"C1425428,C1417571,C1424951,C1842259,C1426958,C1427192,C1416731,C1423684,C1422135,C1428618",0.0,0.0,0.0,0.004958750779633134,2235.35,-444.6999999999998,0.0,0.00421492115574639,1
434,10,"C1414308,C1413864,C1424916,C1416958,C1335280,C1413365,C3148643,C1426796,C0812267,C1420385",0.0,0.0,0.0,0.004495010243583872,2477.15,-590.0500000000002,0.0,0.0044316852508614725,1
435,10,"C1414199,C1413688,C1412306,C1539067,C1413479,C1427060,C2681197,C1413411,C1415039,C1418610",0.1,22.755000000000003,0.07839826897867533,0.017574072491568175,1669.1,168.95000000000005,0.0,0.005425060035395534,1
436,10,"C2239931,C1418426,C1540115,C1427957,C1427060,C1415186,C1825743,C1422805,C1412071,C1420228",0.0,0.0,0.0,0.0061671019733266635,2296.1,-456.0999999999999,0.0,0.005473249268129058,1
437,10,"C1823826,C1539856,C1414128,C1428403,C3890123,C0812295,C1421921,C1418438,C1412284,C1419288",0.0,0.0,0.0,0.004256679213334408,2607.8,-672.1000000000001,0.0,0.004394733393081646,0
438,10,"C1423858,C1413024,C1412946,C0919524,C1539312,C1414530,C1539102,C1419244,C1419725,C1825370",0.0,0.0,0.0,0.005471304020216257,2255.0,-724.6500000000001,0.0,0.004984146817719889,1
439,10,"C1824987,C1413690,C1414995,C1843919,C1426919,C1415529,C1428361,C1415632,C1417169,C1416444",0.0,0.0,0.0,0.00357381302185419,2857.15,-1120.5500000000002,0.0,0.0042508561622973135,0
600,20,"C1417504,C1422210,C1334513,C1414499,C1334532,C1412759,C0525037,C1539902,C2239438,C0812290,C1824724,C1423069,C1420596,C1415793,C1413864,C1416427,C1421226,C1412384,C1413577,C1414382",0.0,0.0,0.0,0.005248497773585754,2261.0,-578.55,0.0,0.008408376899350775,0
601,20,"C1439284,C1825569,C2681197,C1826553,C2828882,C1425129,C1540172,C1538045,C1425218,C1420616,C1424601,C1417523,C1420745,C1422514,C2240201,C1418910,C0694897,C1427995,C1414084,C1413862",0.0,0.0,0.0,0.02342612818368297,1256.3,105.45000000000005,0.2,0.08082646247231705,0
602,20,"C1427573,C1413452,C1425035,C1417523,C1842690,C1414440,C1334291,C1419745,C1420154,C1412641,C1425796,C1333358,C1423504,C1417784,C1425177,C1419181,C1425974,C1422372,C1427087,C1537630",0.0,0.0,0.0,0.004052577099419474,2580.55,-810.5500000000002,0.0,0.004003693311208753,1
603,20,"C1822763,C1419242,C1417087,C1426383,C1420311,C1413843,C1418434,C1826343,C1426845,C1426667,C1412192,C1824359,C1415458,C1417244,C1421525,C1414172,C1414331,C1415512,C1421916,C1414429",0.0,0.0,0.0,0.023658848440352452,1398.5,38.0,0.1,0.02394909721368412,0
604,20,"C1416740,C1413064,C1826637,C1417541,C1416777,C1825901,C1428257,C1425959,C1420193,C1420596,C1415186,C1825575,C1420259,C1540079,C1412744,C2240338,C1422195,C1412058,C1332770,C2240201",0.0,0.0,0.0,0.04283752423865102,1105.35,170.55000000000018,0.3,0.14469403038886436,0
605,20,"C1422626,C1415614,C1420713,C1413019,C1418946,C1423732,C1428459,C1420227,C1427860,C1836181,C1412553,C1538045,C1853225,C1415327,C1419264,C1416502,C1325331,C1421583,C1417104,C1333713",0.0,0.0,0.0,0.005346081785341064,2432.95,-725.1499999999999,0.0,0.004133750337528948,1
606,20,"C1428790,C1417649,C1428257,C1414040,C1418767,C1413372,C1418910,C1540114,C1824104,C1415845,C1858559,C1413153,C1418534,C1427995,C1539324,C1415352,C1416431,C1332409,C1842690,C1332427",0.0,0.0,0.0,0.005099916122081212,2220.3,-967.6500000000001,0.0,0.004163596738596444,1
607,20,"C1538715,C1414440,C0812267,C1417651,C1336575,C1413457,C1412111,C1414435,C1425153,C2828877,C1415327,C1417064,C1418975,C1418609,C1415752,C1416521,C1413490,C1825556,C1416717,C1421545",0.0,0.0,0.0,0.006515510002329822,2140.8,-499.0500000000002,0.0,0.005356766947112298,1
376,10,"C1332724,C1540187,C1412629,C1415152,C1418854,C1420871,C1422830,C1425978,C1412306,C1537563",0.0,0.0,0.0,0.003762812293028747,2697.2,-560.9499999999998,0.0,0.003956347972399808,0
377,10,"C1414128,C1413029,C1413843,C1824808,C3471268,C1332829,C1414382,C1417087,C1823928,C3148643",0.0,0.0,0.0,0.0059327947172247665,2433.8,-779.4500000000003,0.0,0.008850681590178603,0
378,10,"C1414636,C1420616,C1416502,C1825603,C1428967,C1335844,C1824635,C1418560,C1427565,C1824426",0.0,0.0,0.0,0.029714283371197525,1335.35,75.85000000000014,0.1,0.027379784765554194,1
379,10,"C1417824,C1426145,C1824426,C2239313,C1413280,C1412332,C1420784,C1412304,C1422830,C1366757",0.0,0.0,0.0,0.004517379921414199,2564.9,-759.45,0.0,0.004785507882859936,0
380,10,"C1825633,C1416377,C1413403,C1413591,C1424490,C1538396,C1419122,C1419011,C3470154,C1421173",0.0,0.0,0.0,0.021537885741849387,1975.95,-800.5,0.2,0.0920788659975367,0
381,10,"C1419596,C1421432,C1412625,C1418887,C1333216,C1416630,C1424774,C1414038,C1424069,C1427030",0.0,0.0,0.0,0.00432143108610501,2511.5,-811.45,0.0,0.004146400467812318,1
382,10,"C1419338,C1420205,C1418568,C1418534,C1427728,C1412225,C1413629,C2681299,C1413279,C1428365",0.0,0.0,0.0,0.006720019698242603,2132.85,-857.6999999999998,0.0,0.005792366370439376,1
383,10,"C1824035,C1417768,C1414832,C1427734,C1413803,C1422673,C1423535,C1539367,C1417576,C1412277",0.0,0.0,0.0,0.004590400669705637,2441.1,-470.14999999999986,0.0,0.004273644649621778,1
1456,30,"C1413592,C1420087,C1823837,C1423535,C1422332,C1538095,C1428204,C1413546,C1422762,C1413479,C1423806,C1415200,C1427027,C1425267,C1413859,C1825673,C1427016,C1413412,C2239292,C1415144,C1423493,C1426667,C1419725,C1414100,C1413700,C1824739,C1419868,C1412384,C1427701,C1424345",0.2,45.510000000000005,0.14465249243306436,0.04183251943737494,1396.55,233.6500000000001,0.1,0.06318165153681399,0
1457,30,"C1426944,C1422581,C1419926,C1540215,C1427192,C1427484,C1412384,C1366509,C1417087,C1538715,C2239455,C1335232,C1418731,C1415743,C1426766,C1413943,C1418466,C1428660,C1421143,C1414094,C1413603,C1428361,C1413372,C1538793,C1427953,C1412136,C1425974,C1823374,C1416917,C1412225",0.0,0.0,0.0,0.005893084627905295,2273.65,-649.45,0.0,0.005664723868463608,1
1458,30,"C1417656,C1428855,C1412061,C1420140,C1426343,C1414498,C1427704,C1418739,C1413057,C1366496,C1421173,C1539607,C1332427,C1427412,C1334538,C1417066,C1415364,C2681197,C1539429,C1417768,C1337098,C1414429,C1419288,C1539711,C1419328,C1413573,C3887717,C0812271,C1412760,C1333542",0.0,0.0,0.0,0.004183155841456084,2662.45,-790.0999999999999,0.0,0.004112882321897782,1
1459,30,"C1825370,C1412179,C1412132,C1415327,C1366370,C2240302,C1415845,C1824724,C1419774,C1540206,C1420688,C1333356,C1416912,C1427728,C1414530,C1414100,C2239920,C1418800,C1539476,C1420092,C1414209,C1418613,C1537413,C1413146,C1853225,C1425837,C0812295,C1426011,C1427791,C1418650",0.0,0.0,0.0,0.01107624979668354,1662.15,-242.20000000000005,0.0,0.013246560283660613,0
1460,30,"C1426562,C1334291,C1412553,C1824957,C0812290,C1539312,C1416576,C1537583,C1414645,C1414100,C1417208,C1414344,C1412749,C1419903,C1418695,C1414499,C1333569,C1333544,C1366496,C1418910,C1418819,C1416843,C1414038,C1422581,C1426196,C1419868,C1538894,C1428199,C1412355,C1412061",0.0,0.0,0.0,0.021527809517106117,1467.4,-192.85000000000014,0.1,0.0773421748420441,0
1461,30,"C1425013,C1423858,C1428184,C1538435,C1415014,C1333356,C1419981,C1414435,C1415327,C1421531,C1413931,C1413266,C1418643,C1420588,C1425608,C1412582,C1419805,C2239292,C1826902,C1422009,C1824957,C2828877,C1428568,C1416383,C1420371,C1413219,C1414895,C1333690,C1414158,C1425407",0.0,0.0,0.0,0.0053938573361583505,2288.1,-721.3,0.0,0.004703044267958703,1
1462,30,"C1421998,C1418416,C1419264,C1417652,C1366757,C1412306,C1414895,C1412689,C1427995,C1826902,C1412375,C1416540,C1539331,C1538210,C1426171,C1412553,C1413688,C1325331,C1539902,C1537673,C3147174,C1426562,C1415752,C1539102,C1425212,C1539769,C1425956,C1335844,C1414645,C1537696",0.0,0.0,0.0,0.004999949878885605,2440.1,-988.05,0.0,0.004262635280117481,1
1463,30,"C1414462,C1823453,C1427960,C1414101,C1420191,C1417671,C1418610,C1414128,C2239891,C1417066,C1413607,C1418613,C1413500,C1413452,C1417609,C1366529,C1426383,C1415200,C1414158,C1421511,C1424916,C1416540,C1822781,C1420044,C1419239,C1427590,C1413912,C1417067,C1424345,C1456383",0.0,0.0,0.0,0.011337752215666162,1801.2,-231.29999999999995,0.0,0.010386454324373648,1
48,10,"C1419774,C1420276,C1824950,C1413365,C1416825,C1414209,C1423806,C1422473,C1412759,C1412375",0.0,0.0,0.0,0.006918400566423474,2067.85,-139.29999999999995,0.0,0.005082882840736232,1
49,10,"C1539836,C1426145,C1419382,C1538319,C1414503,C1824250,C1413843,C1417498,C1418479,C1425136",0.0,0.0,0.0,0.00488657794678015,2446.6,-421.1999999999998,0.0,0.004209906839198174,1
