concept_id,name,sab,direct,member_mean,member_max,degree_norm,local_bg,direct_raw,raw_vs_cond_delta,member_gene_count,degree,degree_flag,in_chd_set,contributing_seeds,empirical_p,empirical_q,null_mean,null_sd,null_z,null_calibrated,signal_to_null_mean,member_mean_p,member_mean_q,member_mean_null_mean,member_mean_null_sd,member_mean_null_z
MSIGDB:M39835,WP_JOUBERT_SYNDROME,MSIGDB,8.089851024129413e-05,0.0004782266408459612,0.012098596135871616,9.279695548020825e-06,-0.0006242926927122836,2.205513123706176e-05,5.884337900423237e-05,76,76,False,False,C1824725|C1425267|C1425978|C2240338|C0812281,,,7.242446068375037e-07,1.7943325014848424e-07,,False,12.81293013494663,0.01098901098901099,0.8140996383807885,0.0001343453501227384,0.00014373826658798592,2.3924129522789546
C1154744,Xenobiotic Metabolism,GO,5.927028895321404e-05,0.00029569052644119097,0.012080821982625774,9.256463994048128e-06,-0.00043485140470113273,7.882388460038843e-06,5.138790049317519e-05,41,41,False,False,C1824725|C1425267|C1425978|C2240338|C0812281,,,5.247117645920678e-07,1.808490364809755e-07,,False,17.641045272244806,0.016983016983016984,0.8140996383807885,5.4741213575204034e-05,0.0001245926715919355,1.9338963503017368
C5887034,Negative Regulation of Apoptosis,GO,8.185599898782171e-05,0.0003066928938950458,0.012082209064167905,9.209519407941107e-06,-0.00045589442871360827,1.6032600295999854e-05,6.582339869182186e-05,79,79,False,False,C1824725|C1425267|C1425978|C2240338|C0812281,,,6.652876424925406e-07,1.7061389949423067e-07,,False,13.84291368082095,0.013986013986013986,0.8140996383807885,8.698077571211e-05,0.00010936267444138054,2.009022907543319
MSIGDB:M39554,WP_VITAMIN_A_AND_CAROTENOID_METABOLISM,MSIGDB,5.990982074290681e-05,0.00027481835415109655,0.012080284288741704,9.031745302803313e-06,-0.00017721346229783734,6.024757175339817e-05,-3.3775101049135823e-07,44,44,False,False,C1824725|C1425267|C1425978|C2240338|C0812281,,,4.830488420196397e-07,1.6444159447137023e-07,,False,18.697374917702632,0.0969030969030969,0.8140996383807885,8.287206515011381e-05,0.00015148109338246576,1.2671303376214005
MSIGDB:M6768,REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION,MSIGDB,4.0828960795232026e-05,0.0005754966975932425,0.012079807219832551,8.90960968526358e-06,-0.00046275427352044144,3.811400842182118e-05,2.7149523734108484e-06,21,21,False,False,C1824725|C1425267|C1425978|C2240338|C0812281,,,3.308610621151505e-07,1.7532744422037403e-07,,False,26.928553116240504,0.18181818181818182,0.8140996383807885,0.000155727135762265,0.0003028359437563213,1.3861285969698087
MSIGDB:M17157,REACTOME_PYRUVATE_METABOLISM,MSIGDB,4.655317009645206e-05,0.0004317192286329234,0.012079527616063769,8.797722201207209e-06,-0.0007590356971630688,3.764857400327643e-06,4.278831269612442e-05,28,28,False,False,C1824725|C1425267|C1425978|C2240338|C0812281,,,3.495209884468969e-07,1.6066319777503707e-07,,False,25.170798012159594,0.04995004995004995,0.8140996383807885,6.237201559226625e-05,0.00016558164974128886,2.2306047416349544
MSIGDB:M27120,REACTOME_THYROXINE_BIOSYNTHESIS,MSIGDB,2.7128160113573294e-05,0.001208302572736568,0.012080344817887305,8.57867746886237e-06,-0.0018316280756774266,4.32598217341366e-06,2.2802177940159633e-05,10,10,False,False,C1824725|C1425267|C1425978|C2240338|C0812281,,,2.5653295531340977e-07,1.809427150008226e-07,,False,33.440839826531,0.026973026973026972,0.8140996383807885,0.0001584189852296572,0.0004251502948908892,2.4694410426702245
MSIGDB:M27857,REACTOME_GLYCOGEN_METABOLISM,MSIGDB,4.44866039152259e-05,0.0008948031441200698,0.012079527616063769,8.561450915262645e-06,-0.001419717642247484,1.271762603698971e-05,3.176897787823619e-05,27,27,False,False,C1824725|C1425267|C1425978|C2240338|C0812281,,,3.979555671791813e-07,1.7607213731501916e-07,,False,21.51358498625504,0.026973026973026972,0.8140996383807885,0.00011211696772459898,0.00022969193195817938,3.4075475343120742
MSIGDB:M39756,WP_THE_EFFECT_OF_PROGERIN_ON_THE_INVOLVED_GENES_IN_HUTCHINSONGILFORD_PROGERIA_SYNDROME,MSIGDB,4.0831814473622175e-05,0.000525348747783238,0.012079807219832551,8.514021869854513e-06,-0.0004425080211070731,4.052416574402613e-05,3.076487295960455e-07,23,23,False,False,C1824725|C1425267|C1425978|C2240338|C0812281,,,3.2165490808712326e-07,1.6442793119291264e-07,,False,26.469429366047198,0.16283716283716285,0.8140996383807885,9.379254674675232e-05,0.0002102979333443342,2.0521181267619557
MSIGDB:M39880,WP_CILIOPATHIES,MSIGDB,0.00011094747969383987,0.0002849019792144133,0.012098596135871616,8.509283252602975e-06,-0.0003136800527090576,5.433285504311007e-05,5.6614624650729806e-05,170,170,False,True,C1824725|C1425267|C1425978|C2240338|C0812281,0.000999000999000999,0.008116883116883118,1.0882038511332727e-06,1.8017952932835378e-07,41.18713945548026,True,7.819567302340709,0.06693306693306693,0.8140996383807885,0.000166765682079668,0.00010258967765651574,1.1515417518932238
MSIGDB:M27293,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,MSIGDB,4.647243953700138e-05,0.00040267648258461233,0.012079527616063769,8.484667812236864e-06,-0.0006064957251549482,5.795279893413784e-06,4.067715964358759e-05,30,30,False,False,C1824725|C1425267|C1425978|C2240338|C0812281,,,4.158275868864031e-07,1.6945657527184903e-07,,False,20.404292740093574,0.3006993006993007,0.8140996383807885,0.00013667959153502537,0.0002235036459574693,1.1901232747684294
MSIGDB:M27476,REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS,MSIGDB,0.00011035225066231481,0.0002828940723723374,0.012081003053137505,8.438847523321046e-06,-0.000345850259280276,2.6506006378221254e-05,8.384624428409356e-05,171,171,False,False,C1824725|C1425267|C1425978|C2240338|C0812281,0.000999000999000999,0.008116883116883118,1.0023583897554442e-06,1.81166184730589e-07,41.04788730095716,True,8.418992258228077,0.12387612387612387,0.8140996383807885,0.0001580158205013805,0.00010179257764884998,1.2267913315030168
