concept_id,name,sab,direct,member_mean,member_max,degree_norm,local_bg,direct_raw,raw_vs_cond_delta,member_gene_count,degree,degree_flag,in_chd_set,contributing_seeds,empirical_p,empirical_q,null_mean,null_sd,null_z,member_mean_p,member_mean_q,member_mean_null_mean,member_mean_null_sd,member_mean_null_z
MSIGDB:M39649,WP_COMPLEMENT_AND_COAGULATION_CASCADES,MSIGDB,2.5509736374811756e-05,0.00014573252817393081,0.0005111224246166279,3.37884712486373e-06,2.5509736374811756e-05,7.827569076744224e-06,1.7682167298067534e-05,57,57,False,False,C1335872|C1414313|C1367472|C0919524|C1335280,0.000999000999000999,0.0012447607488929803,0.0,0.0,0.0,0.997002997002997,1.0,0.00020709729272666105,2.236361895990507e-05,-2.743955021892875
MSIGDB:M18311,REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS,MSIGDB,4.560208451634764e-05,0.00011096714447207788,0.0005118858717275527,3.343707066641153e-06,-6.803388617543615e-05,3.213311799654071e-05,1.3468966519806925e-05,186,186,False,False,C1335872|C1414313|C1367472|C0919524|C1335280,1.0,1.0,1.039278632201841e-05,2.4751750581928944e-06,-2.8479113960221194,0.6263736263736264,1.0,0.0001151533230190437,9.615783724328936e-06,-0.43534449889657445
MSIGDB:M117,PID_CONE_PATHWAY,MSIGDB,1.5549774180598243e-05,0.00016210367268842618,0.0005089270700654006,3.3152229944715206e-06,1.5549774180598243e-05,4.889864121351996e-06,1.0659910059246248e-05,22,22,False,False,C1335872|C1414313|C1367472|C0919524|C1335280,0.000999000999000999,0.0012447607488929803,0.0,0.0,0.0,0.13886113886113885,1.0,0.00014480713865789525,2.2126771861247993e-05,0.7817016480756254
MSIGDB:M27180,REACTOME_ACTIVATION_OF_THE_PHOTOTRANSDUCTION_CASCADE,MSIGDB,1.0874149688466749e-05,0.0003693556268245787,0.0005087707331996704,3.2786794937094787e-06,-0.0003891250458687501,1.6565351203960653e-06,9.217614568070684e-06,11,11,False,False,C1335872|C1414313|C1367472|C0919524|C1335280,0.3626373626373626,0.4509784963455571,3.3441265830667634e-06,2.6136752115305666e-06,-0.025040253306362018,0.3756243756243756,1.0,0.00037231813318249304,4.3824181237572915e-05,-0.06759981074955956
MSIGDB:M2844,REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE,MSIGDB,2.0087960308729803e-05,0.00016321780072988163,0.0005111224246166279,3.2586974689005e-06,2.0087960308729803e-05,5.846629299635435e-06,1.4241331009094368e-05,38,38,False,False,C1335872|C1414313|C1367472|C0919524|C1335280,0.000999000999000999,0.0012447607488929803,0.0,0.0,0.0,0.8241758241758241,1.0,0.00019432963009939755,2.6626850619445407e-05,-1.1684381985000944
MSIGDB:M39835,WP_JOUBERT_SYNDROME,MSIGDB,2.8077993040376724e-05,0.00018781052067089817,0.0005142747444086998,3.2207666894852757e-06,-0.0001764904033213358,1.3549929650923978e-05,1.4528063389452747e-05,76,76,False,True,C1335872|C1414313|C1367472|C0919524|C1335280,1.0,1.0,7.836475343297087e-06,2.278877221338796e-06,-2.0254310370877167,0.017982017982017984,1.0,0.00016469033004442224,1.2744121764503245e-05,1.8141846926536436
C1156249,Regulation of Cell Shape,GO,4.057574160832611e-05,9.336251387097452e-05,0.0005153235126613767,3.197816420239067e-06,-6.185549990392512e-05,2.370205809061066e-05,1.687368351771545e-05,161,161,False,False,C1335872|C1414313|C1367472|C0919524|C1335280,1.0,1.0,1.118941844645369e-05,2.372061932380868e-06,-3.3690528552909043,0.5634365634365635,1.0,9.536784182486943e-05,9.13459858052092e-06,-0.2195310430138847
MSIGDB:M27219,REACTOME_ECM_PROTEOGLYCANS,MSIGDB,2.7760348680227735e-05,0.00018409492461555582,0.0005153235126613767,3.184330382488563e-06,-0.0001418461360424443,1.0701830297337877e-05,1.7058518382889858e-05,76,76,False,False,C1335872|C1414313|C1367472|C0919524|C1335280,0.997002997002997,1.0,6.275731017596566e-06,2.132704500221997e-06,-1.44952131661288,0.5054945054945055,1.0,0.00018542261372918285,2.2159835330361213e-05,-0.05991421388443064
MSIGDB:M3468,NABA_ECM_REGULATORS,MSIGDB,4.8139936510407215e-05,6.255016458217326e-05,0.0005116921052662852,3.1470060980728736e-06,4.8139936510407215e-05,5.267169576850894e-05,-4.531759258101724e-06,234,234,True,False,C1335872|C1414313|C1367472|C0919524|C1335280,0.000999000999000999,0.0012447607488929803,0.0,0.0,0.0,0.961038961038961,1.0,7.487475426424743e-05,6.5658631979714065e-06,-1.8770707385255878
MSIGDB:M34031,DESERT_PERIPORTAL_HEPATOCELLULAR_CARCINOMA_SUBCLASS_UP,MSIGDB,3.9147218377588944e-05,8.655216958239288e-05,0.0005091003242242837,3.134285902703948e-06,-4.632677751468377e-05,2.9209134091151236e-05,9.938084286437708e-06,156,156,False,False,C1335872|C1414313|C1367472|C0919524|C1335280,1.0,1.0,1.1269569207022968e-05,2.3736937209940142e-06,-3.427267482896769,0.4805194805194805,1.0,8.739411604422662e-05,8.730512105478895e-06,-0.09643723663190037
