boot_id,seed_size,seeds,bifo_p10,bifo_enrich10,bifo_ndcg10,bifo_ap,bifo_mean_rank,rank_improvement,sf_p10,sf_ap,bifo_beats_sf_ap
1274,30,"C1418516,C1428945,C1842747,C1414024,C1822779,C1423817,C1825392,C1421414,C1332001,C1423043,C1823293,C1538753,C1333897,C1417666,C1332721,C2239897,C1824725,C1823837,C1420219,C1823292,C1539476,C1825575,C1539578,C1334469,C1420044,C1333365,C1424656,C1418665,C0812306,C1418668",0.0,0.0,0.0,0.06441875137694168,1022.75,32.549999999999955,0.3,0.10550542896507631,0
1275,30,"C1423026,C1366757,C1424266,C1825465,C1424615,C1826449,C1825574,C1413365,C1415576,C1425472,C1413029,C1418653,C1538965,C1419242,C0812228,C2240169,C1428967,C1415481,C1418609,C1420161,C1415522,C1417656,C1333348,C1420465,C1412127,C1425266,C1416717,C1422045,C1426171,C3147283",0.0,0.0,0.0,0.006725148312105219,2117.15,-584.2,0.0,0.007296354962453425,0
1276,30,"C1422813,C1427412,C2239920,C1425085,C1427693,C1422104,C1425244,C1425727,C1418288,C1825242,C1415793,C1428935,C1414892,C2240169,C0919524,C1425687,C1416868,C1423043,C1428818,C1418783,C1424516,C1826553,C1414105,C1424737,C1412064,C1335620,C1420580,C1826596,C1424349,C1333254",0.0,0.0,0.0,0.008092157841884605,1919.75,-475.6500000000001,0.1,0.05602134094022041,0
1277,30,"C1539765,C0812281,C1414105,C1413570,C1418943,C1413944,C1420186,C1825549,C1421723,C1825367,C0919429,C1413725,C1412070,C1413113,C1424727,C1414682,C1824715,C1427481,C1418293,C1538294,C1417566,C1335873,C1426033,C1366757,C1425708,C1415101,C1442932,C1425049,C1824414,C1412833",0.0,0.0,0.0,0.009919142702864156,1712.15,-343.3000000000002,0.0,0.01036070105485298,0
1278,30,"C1857684,C1427109,C1415378,C1414092,C1427994,C1415498,C1422223,C1539285,C1421143,C1418560,C1425267,C1418478,C1333523,C1421386,C1416986,C1442485,C1540117,C1422334,C1333699,C1428204,C1424656,C1426011,C1825320,C1416490,C1421531,C1825574,C1366529,C1823401,C1417646,C1418306",0.0,0.0,0.0,0.022312981550606327,1372.0,-144.0,0.2,0.11938139953457882,0
1279,30,"C1825005,C1416715,C1416717,C1418445,C1424025,C1420784,C1824693,C1826706,C1425653,C1426839,C1413944,C1424750,C1418954,C1425267,C1420828,C1538511,C1335092,C1824953,C1332013,C1442767,C1413792,C1826413,C1418529,C1420140,C1823263,C1825864,C1423947,C1538220,C1423715,C1366536",0.0,0.0,0.0,0.024154171657038728,1357.9,-169.25,0.2,0.03972656732509021,0
88,10,"C1333897,C1414397,C1825826,C1419152,C1417651,C1423692,C1428796,C1428503,C1418195,C1413741",0.0,0.0,0.0,0.0054405779111230705,2388.4,-524.9000000000001,0.0,0.005262497463315508,1
89,10,"C1412611,C1415498,C1822756,C1824746,C1418668,C1417374,C1418783,C1412582,C1418727,C1415050",0.0,0.0,0.0,0.004355765281682847,2480.7,-846.1999999999998,0.0,0.003974033933123949,1
90,10,"C1333892,C1825005,C1422171,C1421146,C1422725,C1412109,C1334136,C1336688,C1416714,C1864963",0.0,0.0,0.0,0.012057555436401753,1523.2,-87.90000000000009,0.1,0.04512200181818146,0
91,10,"C1426161,C1413038,C1366631,C1418412,C1423536,C1537935,C1428652,C1538434,C1420140,C1824082",0.0,0.0,0.0,0.003751877217972785,2895.8,-1162.6000000000001,0.0,0.0040515965597012395,0
