concept_id,name,sab,direct,member_mean,member_max,degree_norm,local_bg,direct_raw,raw_vs_cond_delta,member_gene_count,degree,degree_flag,in_chd_set,contributing_seeds,empirical_p,empirical_q,null_mean,null_sd,null_z,member_mean_p,member_mean_q,member_mean_null_mean,member_mean_null_sd,member_mean_null_z
MSIGDB:M39880,WP_CILIOPATHIES,MSIGDB,7.742271068635076e-05,0.00017575219222546143,0.0004639228924500499,5.955593129719289e-06,-0.00017419073801978554,4.078469700814854e-05,3.663801367820222e-05,169,169,False,True,C1366882|C0079471|C0812228|C0079419|C1420314,0.000999000999000999,0.009262367411260772,1.6046492577867777e-06,1.3911697477273048e-07,31.27543478457941,0.003996003996003996,0.19382722540617278,0.00016195877544219716,5.7189657970118145e-06,2.411872578512603
MSIGDB:M27554,REACTOME_DISEASES_OF_METABOLISM,MSIGDB,7.158940900834547e-05,0.0001263479642798254,0.000469082689927402,4.601941506448945e-06,-0.00012436323130924788,3.9182621849110364e-05,3.240678715923511e-05,242,242,True,False,C1366882|C0079471|C0812228|C0079419|C1420314,0.000999000999000999,0.009262367411260772,1.6767404500088292e-06,1.2007035654455334e-07,24.362391689531545,0.000999000999000999,0.09590409590409592,9.620126721583054e-05,7.407859483287368e-06,4.069555737660502
C1517596,Ionophore activity,GO,6.026031193442676e-05,0.0001185719991305041,0.0004650573429659964,4.418500447735255e-06,-0.00011153733867134037,3.3852830925980413e-05,2.6407481008446344e-05,186,186,False,False,C1366882|C0079471|C0812228|C0079419|C1420314,0.000999000999000999,0.009262367411260772,1.562331097744235e-06,1.2963642385325222e-07,22.03215165225623,0.000999000999000999,0.09590409590409592,9.119436827727248e-05,7.277336212012658e-06,3.7620401278203293
MSIGDB:M34031,DESERT_PERIPORTAL_HEPATOCELLULAR_CARCINOMA_SUBCLASS_UP,MSIGDB,5.159822682619531e-05,0.0001001055342847143,0.0004674674033353372,4.131164400647387e-06,-0.00011040252164270717,2.9653772955189287e-05,2.194445387100602e-05,156,156,False,False,C1366882|C0079471|C0812228|C0079419|C1420314,0.000999000999000999,0.009262367411260772,1.2438020031129428e-06,1.1648458524795519e-07,24.787506358787763,0.014985014985014986,0.4038067195961933,8.356889603442148e-05,8.362208072953489e-06,1.9775444602698296
C1519624,Transmembrane Transport,GO,5.792336824465389e-05,0.00011447222034532633,0.0004650573429659964,4.126869112794954e-06,-0.00010790571247268151,3.515790940090273e-05,2.2765458843751158e-05,197,197,False,False,C1366882|C0079471|C0812228|C0079419|C1420314,0.000999000999000999,0.009262367411260772,1.6138943894869169e-06,1.3023514402896262e-07,19.29567277745847,0.000999000999000999,0.09590409590409592,8.923970208268618e-05,7.317304636228552e-06,3.4483350792465255
MSIGDB:M117,PID_CONE_PATHWAY,MSIGDB,1.772243427778633e-05,0.00017726974214733014,0.00046305542166853454,3.8673522179445665e-06,-0.00023809594378293593,4.537362368413879e-06,1.3185071909372452e-05,21,21,False,False,C1366882|C0079471|C0812228|C0079419|C1420314,0.000999000999000999,0.009262367411260772,5.631666727753488e-07,1.3398275964578434e-07,24.66127398707585,0.000999000999000999,0.09590409590409592,0.00015826356877450423,1.5134906074594712e-05,1.2557840319028777
MSIGDB:M13283,HSIAO_LIVER_SPECIFIC_GENES,MSIGDB,5.901598926956093e-05,8.771903012726958e-05,0.0004674674033353372,3.77039325046104e-06,-8.378011610088088e-05,4.5586166270440796e-05,1.3429822999120137e-05,245,245,True,False,C1366882|C0079471|C0812228|C0079419|C1420314,0.000999000999000999,0.009262367411260772,1.503712424241156e-06,1.1740447913514445e-07,19.306595820851985,0.000999000999000999,0.09590409590409592,6.648246526364988e-05,6.602762459690436e-06,3.2163151398021608
MSIGDB:M5884,NABA_CORE_MATRISOME,MSIGDB,6.133684354961376e-05,7.558073272297728e-05,0.00047187875232227605,3.7678923474535767e-06,-6.520453484123065e-05,4.551709286326245e-05,1.581975068635131e-05,265,265,True,False,C1366882|C0079471|C0812228|C0079419|C1420314,0.000999000999000999,0.009262367411260772,1.5138622588276282e-06,1.1375695822600947e-07,19.8144370575354,0.7092907092907093,1.0,7.924126795623107e-05,6.130831879811609e-06,-0.5970699091109748
MSIGDB:M1286,HOSHIDA_LIVER_CANCER_SUBCLASS_S3,MSIGDB,5.8292631215678546e-05,9.704834618832292e-05,0.0004674674033353372,3.6151555206716486e-06,-9.591245959118388e-05,4.3773025841751444e-05,1.4519605373927102e-05,260,260,True,False,C1366882|C0079471|C0812228|C0079419|C1420314,0.000999000999000999,0.009262367411260772,1.5894470765436667e-06,1.1931228431575715e-07,16.978205184363013,0.07792207792207792,0.9783785696592237,8.758506322190359e-05,7.210008811093994e-06,1.3125203053647083
MSIGDB:M39570,WP_AMINO_ACID_METABOLISM,MSIGDB,3.340961736108638e-05,0.00020122722755567662,0.0004669828802727452,3.602651691711686e-06,-0.0002422490754266293,1.403496892489614e-05,1.9374648436190235e-05,86,86,False,False,C1366882|C0079471|C0812228|C0079419|C1420314,0.000999000999000999,0.009262367411260772,1.1907395441876675e-06,1.3858754646234014e-07,17.40352729441987,0.000999000999000999,0.09590409590409592,0.00012948510350589885,1.709109979009919e-05,4.197630634123247
MSIGDB:M13449,CAIRO_HEPATOBLASTOMA_DN,MSIGDB,5.73722947730459e-05,6.801469840479622e-05,0.0004674674033353372,3.599857940944528e-06,-5.73629150481727e-05,3.9149067882057574e-05,1.822322689098833e-05,254,254,True,False,C1366882|C0079471|C0812228|C0079419|C1420314,0.000999000999000999,0.009262367411260772,1.433042604028459e-06,1.117974934181312e-07,19.381609288966914,0.33666333666333664,1.0,6.564347114304811e-05,6.255074873185129e-06,0.3790885496692169
MSIGDB:M27476,REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS,MSIGDB,4.545516060303635e-05,9.789609646686416e-05,0.00046642409411939696,3.4760430093166102e-06,-0.00011301894285919685,2.0812776614269746e-05,2.46423839887666e-05,171,171,False,False,C1366882|C0079471|C0812228|C0079419|C1420314,0.000999000999000999,0.009262367411260772,1.3027790178551872e-06,1.1735432503267862e-07,18.51882315250208,1.0,1.0,0.00014640523495223522,1.1526419954599981e-05,-4.208517360675546
MSIGDB:M6175,CAIRO_LIVER_DEVELOPMENT_DN,MSIGDB,4.9217505115068614e-05,9.723440310172027e-05,0.00047187875232227605,3.356605989133587e-06,-0.00010914802143446113,3.383430134921583e-05,1.538320376585278e-05,215,215,True,False,C1366882|C0079471|C0812228|C0079419|C1420314,0.000999000999000999,0.009262367411260772,1.454004017338304e-06,1.150547247247412e-07,16.536495796648936,0.008991008991008992,0.30689310689310695,7.855522565485797e-05,7.836988784696432e-06,2.3834635929730816
MSIGDB:M16932,CHIANG_LIVER_CANCER_SUBCLASS_PROLIFERATION_DN,MSIGDB,4.375971502676251e-05,7.696640844016264e-05,0.0004674674033353372,3.326989525362191e-06,-8.543203864860385e-05,4.33410936863767e-05,4.1862134038580785e-07,173,173,False,False,C1366882|C0079471|C0812228|C0079419|C1420314,0.000999000999000999,0.009262367411260772,1.214274624402825e-06,1.1662990902933159e-07,18.114692179242233,0.000999000999000999,0.09590409590409592,5.384385996596179e-05,6.425879120748586e-06,3.598347874229414
MSIGDB:M39835,WP_JOUBERT_SYNDROME,MSIGDB,2.862794895482622e-05,0.00018663516276894745,0.00047171374876442743,3.3056708070831562e-06,-0.00023697535483100648,1.4216829648976754e-05,1.4411119305849466e-05,75,75,False,True,C1366882|C0079471|C0812228|C0079419|C1420314,0.000999000999000999,0.009262367411260772,1.1035977403335092e-06,1.3599845448670019e-07,16.191897731933388,0.006993006993006993,0.2707880354939179,0.0001602035593714442,1.2472426766846189e-05,2.119202933928056
C1156249,Regulation of Cell Shape,GO,4.178437580727768e-05,0.00011417538710227566,0.00047187875232227605,3.293070139192086e-06,-0.00011684404407184727,2.697871314581126e-05,1.4805662661466418e-05,161,161,False,False,C1366882|C0079471|C0812228|C0079419|C1420314,0.000999000999000999,0.009262367411260772,1.469165747137729e-06,1.3297631205510508e-07,13.716009745393864,0.03196803196803197,0.5988158183280136,9.813457768479813e-05,8.946532447238122e-06,1.7929638675182449
MSIGDB:M27546,REACTOME_DISEASES_OF_CARBOHYDRATE_METABOLISM,MSIGDB,1.9050352115033598e-05,0.00019346436072044474,0.0004643391520662426,3.267108434194863e-06,-0.00024897619552334554,5.59400523855685e-06,1.3456346876476749e-05,34,34,False,False,C1366882|C0079471|C0812228|C0079419|C1420314,0.000999000999000999,0.009262367411260772,7.366818233281789e-07,1.3974486043014327e-07,18.107475316644027,0.04895104895104895,0.7778152881601158,0.0001544198888241749,2.741753439917324e-05,1.424069404922392
MSIGDB:M39791,WP_THYROID_HORMONES_PRODUCTION_AND_THEIR_PERIPHERAL_DOWNSTREAM_SIGNALLING_EFFECTS,MSIGDB,3.127763035908998e-05,0.00010969508432582013,0.00048066533161152293,3.26091838370971e-06,-0.00014460798976734747,1.096978709204674e-05,2.0307843267043237e-05,92,92,False,False,C1366882|C0079471|C0812228|C0079419|C1420314,0.000999000999000999,0.009262367411260772,9.807787591113276e-07,1.2046332649169617e-07,18.928081192872902,0.9460539460539461,1.0,0.00013390707988514904,1.4856430243473965e-05,-1.6297317163364053
MSIGDB:M27474,REACTOME_SLC_TRANSPORTER_DISORDERS,MSIGDB,3.1695524507618166e-05,0.00011668517074277879,0.00046418995260382774,3.2181929260708745e-06,-0.00015133052567581318,1.4163937927957609e-05,1.7531586579660555e-05,97,97,False,False,C1366882|C0079471|C0812228|C0079419|C1420314,0.000999000999000999,0.009262367411260772,1.0287534772067683e-06,1.2126066772844066e-07,18.055644009542196,0.14085914085914086,1.0,0.0001050014723600628,1.1742565363865228e-05,0.9949868721761269
MSIGDB:M27158,REACTOME_VISUAL_PHOTOTRANSDUCTION,MSIGDB,3.0536314432383336e-05,8.909188585180503e-05,0.0004682676189584052,3.1165995410218715e-06,-0.00011760653761809619,1.5120467015750547e-05,1.541584741663279e-05,96,96,False,False,C1366882|C0079471|C0812228|C0079419|C1420314,0.000999000999000999,0.009262367411260772,9.547325241783686e-07,1.2303155197149946e-07,17.571647127919707,0.6513486513486514,1.0,9.435167167536278e-05,9.36816859711009e-06,-0.5614529423798267
MSIGDB:M41823,REACTOME_SENSORY_PROCESSING_OF_SOUND_BY_OUTER_HAIR_CELLS_OF_THE_COCHLEA,MSIGDB,2.2359892717257854e-05,0.00010620800088307424,0.0004631864842021738,3.0713674734747234e-06,-0.00014493007090808595,1.5012334555772854e-05,7.347558161485001e-06,53,53,False,False,C1366882|C0079471|C0812228|C0079419|C1420314,0.000999000999000999,0.009262367411260772,7.368358446027684e-07,1.1796554079413608e-07,19.78994554813249,0.6853146853146853,1.0,0.00011519240518110537,1.1234489201209357e-05,-0.7997163143887303
C0012899,DNA Repair,GO,3.842691628180806e-05,0.0001344052642195273,0.0004771153886655816,3.057081315640336e-06,-0.00014601724718514894,2.5763213859866848e-05,1.266370242194121e-05,158,158,False,False,C1366882|C0079471|C0812228|C0079419|C1420314,0.000999000999000999,0.009262367411260772,1.5289382038504876e-06,1.380448614867524e-07,11.069902170436805,0.006993006993006993,0.2707880354939179,0.00010826104264573478,1.0578289038741283e-05,2.4714981296165672
MSIGDB:M39826,WP_GENES_RELATED_TO_PRIMARY_CILIUM_DEVELOPMENT_BASED_ON_CRISPR,MSIGDB,2.9304604745130853e-05,0.00012518065804836045,0.000463471216646355,3.03874595538687e-06,-0.000167215272192447,2.4990386393979238e-05,4.314218351151616e-06,93,93,False,True,C1366882|C0079471|C0812228|C0079419|C1420314,0.000999000999000999,0.009262367411260772,1.0458789702178892e-06,1.2391173172437692e-07,16.082956451628124,0.006993006993006993,0.2707880354939179,0.00011087527285312559,7.268809246010883e-06,1.9680507096930138
MSIGDB:M11563,KAUFFMANN_DNA_REPAIR_GENES,MSIGDB,4.5571693015133155e-05,0.00011002480068377098,0.0004771153886655816,3.011462239862928e-06,-0.00013107397148756782,3.256630769062908e-05,1.3005385324504077e-05,229,229,True,False,C1366882|C0079471|C0812228|C0079419|C1420314,0.000999000999000999,0.009262367411260772,1.5656911884317533e-06,1.2168083466540174e-07,11.881666126031758,0.27972027972027974,1.0,0.00010539527103480348,8.321847945117708e-06,0.5563102906348554
MSIGDB:M3468,NABA_ECM_REGULATORS,MSIGDB,4.603353372452421e-05,6.321052969762272e-05,0.0004674674033353372,3.0093062402689807e-06,-6.395439999565936e-05,5.000300900265422e-05,-3.969475278130012e-06,234,234,True,False,C1366882|C0079471|C0812228|C0079419|C1420314,0.000999000999000999,0.009262367411260772,1.3687716323044566e-06,1.1043921132464312e-07,14.85463893020811,0.4095904095904096,1.0,6.239548479771502e-05,5.6242865784820286e-06,0.1449152507672669
MSIGDB:M610,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,MSIGDB,5.161578796218377e-05,8.127859564417045e-05,0.00047187875232227605,3.0001067362527573e-06,-8.506468120590844e-05,3.6350640083580054e-05,1.5265147878603714e-05,296,296,True,False,C1366882|C0079471|C0812228|C0079419|C1420314,0.000999000999000999,0.009262367411260772,1.635654470970858e-06,1.201007593285066e-07,11.36089624171126,0.9690309690309691,1.0,9.451747401934876e-05,7.077176149248633e-06,-1.8706441801061922
MSIGDB:M3008,NABA_ECM_GLYCOPROTEINS,MSIGDB,4.0578796462669177e-05,6.41582245886293e-05,0.00047187875232227605,2.9753817161445653e-06,-6.754348004363612e-05,3.357510453632144e-05,7.003691926347734e-06,186,186,False,False,C1366882|C0079471|C0812228|C0079419|C1420314,0.000999000999000999,0.009262367411260772,1.2144155716421554e-06,1.1521789244031254e-07,15.283790626656884,0.4275724275724276,1.0,6.389255589904838e-05,6.111324451900453e-06,0.043471540690055065
MSIGDB:M41822,REACTOME_SENSORY_PROCESSING_OF_SOUND,MSIGDB,2.5687801212114666e-05,9.401655044336744e-05,0.0004631864842021738,2.9661717889407993e-06,-0.00012617437738454321,1.921780740568274e-05,6.4699938064319255e-06,75,75,False,False,C1366882|C0079471|C0812228|C0079419|C1420314,0.000999000999000999,0.009262367411260772,8.484108506687882e-07,1.1932088170310924e-07,17.748451972902465,0.45254745254745254,1.0,9.528730863090051e-05,8.725460647608335e-06,-0.14563794839661381
MSIGDB:M5988,REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT,MSIGDB,4.608855469649444e-05,6.038026502181351e-05,0.0004650573429659964,2.950517371977884e-06,-5.96330236889378e-05,4.7016410577859395e-05,-9.27855881364953e-07,244,244,True,False,C1366882|C0079471|C0812228|C0079419|C1420314,0.000999000999000999,0.009262367411260772,1.3798632900815103e-06,1.1066336220792432e-07,14.193081165790776,0.008991008991008992,0.30689310689310695,5.010148677982791e-05,4.79087506409104e-06,2.145490772453646
MSIGDB:M27472,REACTOME_CILIUM_ASSEMBLY,MSIGDB,4.087371299035887e-05,0.00010203931986676051,0.0004736665876434782,2.9345615714427978e-06,-0.0001240763411182845,3.175907731602266e-05,9.114635674336209e-06,194,194,False,True,C1366882|C0079471|C0812228|C0079419|C1420314,0.000999000999000999,0.009262367411260772,1.407571591376822e-06,1.220013940999436e-07,12.516168289151393,0.5394605394605395,1.0,0.00010357198622593286,7.1500377803430394e-06,-0.2143577986938713
MSIGDB:M997,REACTOME_ION_CHANNEL_TRANSPORT,MSIGDB,3.942345361501362e-05,9.361679127061268e-05,0.00046590726349249393,2.930322229688631e-06,-0.00011389999696799965,3.485288894808025e-05,4.570564666933368e-06,181,181,False,False,C1366882|C0079471|C0812228|C0079419|C1420314,0.000999000999000999,0.009262367411260772,1.320212888750209e-06,1.2037927593750712e-07,13.375303418291729,0.12387612387612387,1.0,8.653565371739392e-05,6.83172291049708e-06,1.0365083077854995
MSIGDB:M204,PID_RHODOPSIN_PATHWAY,MSIGDB,1.3961073011646834e-05,0.0001624284620415615,0.00046305542166853454,2.9110849586315798e-06,-0.00022588684355428037,4.727332960394478e-06,9.233740051252356e-06,23,23,False,False,C1366882|C0079471|C0812228|C0079419|C1420314,0.000999000999000999,0.009262367411260772,5.685842365864194e-07,1.287977164287954e-07,18.18743986303662,0.1008991008991009,1.0,0.0001476723822556388,1.9504771463006868e-05,0.7565369229734056
