concept_id,name,sab,direct,member_mean,member_max,degree_norm,local_bg,direct_raw,raw_vs_cond_delta,member_gene_count,degree,degree_flag,in_chd_set,contributing_seeds,empirical_p,empirical_q,null_mean,null_sd,null_z,null_calibrated,signal_to_null_mean,member_mean_p,member_mean_q,member_mean_null_mean,member_mean_null_sd,member_mean_null_z
C1158512,recombinational repair,GO,1.0464153707120687e-05,0.0001794058551950378,0.00047790748335467287,2.135986431041558e-06,-0.00020348054616868734,4.601919955501363e-06,5.862233751619325e-06,24,24,False,False,C0079419|C1334290|C1366882|C1336679|C1334291,0.000999000999000999,0.014338602573896691,5.924847697655381e-07,2.0230558832704688e-07,7.629555238883453,True,3.6051330600224953,0.060939060939060936,0.6440531945119101,0.00014092079511225422,3.143154345478005e-05,1.2244088534230362
C0026820,Muscle Contraction,GO,1.4146423801033634e-05,0.00011977610851781863,0.00047770717289325485,2.132653630608264e-06,-0.00015056948843038522,7.171504139181506e-06,6.974919661852128e-06,44,44,False,False,C0079419|C1334290|C1366882|C1336679|C1334291,0.000999000999000999,0.014338602573896691,6.773326910730399e-07,1.9087076484062774e-07,7.624640372507441,True,3.1486057866625106,0.3926073926073926,1.0,0.00011979997745249174,1.7544491256180114e-05,-0.001360480296896877
MSIGDB:M27050,REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE,MSIGDB,3.427911094191497e-05,8.686964891556971e-05,0.0004782068529967185,2.1097334376431364e-06,-0.00011156057889744529,4.040459863496088e-05,-6.125487693045907e-06,264,264,True,False,C0079419|C1334290|C1366882|C1336679|C1334291,0.000999000999000999,0.014338602573896691,1.1604715887368469e-06,1.5596389666336245e-07,6.086420442259192,True,1.8179966300937573,0.8151848151848152,1.0,9.272470147440203e-05,6.104527449507739e-06,-0.959132808765478
MSIGDB:M27006,REACTOME_TERMINAL_PATHWAY_OF_COMPLEMENT,MSIGDB,5.902694520426906e-06,0.0002986843343527073,0.00047836807680131386,2.0869176613332705e-06,-0.00036156449422826626,1.4898501049155486e-06,4.412844415511357e-06,8,8,False,False,C0079419|C1334290|C1366882|C1336679|C1334291,0.000999000999000999,0.014338602573896691,2.8121131844116057e-07,1.876668860809598e-07,9.621869796001866,True,7.421172351460412,0.03296703296703297,0.4496621391031329,0.00020878112046265892,6.522444588732058e-05,1.3783668479968687
C0009528,Complement Activation,GO,1.2291638702322562e-05,8.213325488999733e-05,0.00047836807680131386,2.077666149370723e-06,-0.00011819429223670925,5.78327913892323e-06,6.508359563399332e-06,35,35,False,False,C0079419|C1334290|C1366882|C1336679|C1334291,0.000999000999000999,0.014338602573896691,5.19593170204507e-07,1.731104223193021e-07,9.000457386051263,True,3.9986402218354278,0.03696303696303696,0.4803007643244329,6.20526425017892e-05,1.542508143885616e-05,1.3018156479631011
MSIGDB:M27158,REACTOME_VISUAL_PHOTOTRANSDUCTION,MSIGDB,2.0191635507838455e-05,8.956457217527768e-05,0.0004782181723715828,2.060800169436121e-06,-0.00013055488880256923,1.5124155292254416e-05,5.0674802155840395e-06,96,96,False,False,C0079419|C1334290|C1366882|C1336679|C1334291,0.000999000999000999,0.014338602573896691,7.125532579949292e-07,1.57641238742678e-07,8.552628247497925,True,2.892134933513681,0.7602397602397603,1.0,9.722152794849002e-05,8.828159769022386e-06,-0.8673331672224879
C0683140,Drug Metabolism,GO,6.472166831511215e-06,9.586096046658615e-05,0.0004774695424937437,2.0466788584170676e-06,-5.187585528937879e-05,2.0294620378244727e-06,4.442704793686743e-06,10,10,False,False,C0079419|C1334290|C1366882|C1336679|C1334291,0.001998001998001998,0.021196195109238588,6.877447530464882e-07,2.871653006729602e-07,4.732236458186183,True,2.975927986874401,0.001998001998001998,0.08437716130023822,4.6583794034520546e-05,3.324920801137239e-05,1.4820553444524482
MSIGDB:M40049,WP_DNA_REPAIR_PATHWAYS_FULL_NETWORK,MSIGDB,2.2165869888221665e-05,0.00013557024760810557,0.00047900389816306387,2.0234578240839203e-06,-0.00018889196910006355,1.417932534408366e-05,7.986544544138005e-06,120,120,False,False,C0079419|C1334290|C1366882|C1336679|C1334291,0.000999000999000999,0.014338602573896691,8.641195786661563e-07,1.6288199935707938e-07,7.117657261046971,True,2.34164098816891,0.03596403596403597,0.4701013272441844,0.00011222906453202734,1.3617180568410373e-05,1.7140980806427688
MSIGDB:M41823,REACTOME_SENSORY_PROCESSING_OF_SOUND_BY_OUTER_HAIR_CELLS_OF_THE_COCHLEA,MSIGDB,1.472687809781702e-05,0.00010811531481013735,0.0004775534369163431,2.0228922807197426e-06,-0.0001567884245412214,1.501316597176496e-05,-2.862878739479413e-07,53,53,False,False,C0079419|C1334290|C1366882|C1336679|C1334291,0.000999000999000999,0.014338602573896691,5.458599029591795e-07,1.5936874381432863e-07,9.268017946363239,True,3.705881801820161,0.8321678321678322,1.0,0.00012183672822003793,1.0269739812708952e-05,-1.3361013677211304
MSIGDB:M610,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,MSIGDB,3.421418856711962e-05,8.079297103424284e-05,0.0004784111906345459,1.988659316231717e-06,-0.00010386086317915459,3.636202226658706e-05,-2.147833699467438e-06,296,296,True,False,C0079419|C1334290|C1366882|C1336679|C1334291,0.000999000999000999,0.014338602573896691,1.2096093552692533e-06,1.5761309574727504e-07,4.9427996910334935,True,1.6440508727621825,0.7432567432567433,1.0,8.662546972202822e-05,7.533790397771728e-06,-0.7741785183604873
MSIGDB:M39649,WP_COMPLEMENT_AND_COAGULATION_CASCADES,MSIGDB,1.49276527831428e-05,0.00011764548634869575,0.0004784111906345459,1.9772159126304695e-06,-0.00017366656817973007,7.463080344106861e-06,7.464572439035939e-06,57,57,False,False,C0079419|C1334290|C1366882|C1336679|C1334291,0.000999000999000999,0.014338602573896691,5.789414152853548e-07,1.6731682921326493e-07,8.357046352837884,True,3.415226239525321,0.03796203796203796,0.48187650499789225,8.858482066069854e-05,1.9161115745023133e-05,1.5166478859951233
MSIGDB:M14766,REACTOME_INTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION,MSIGDB,9.241164032919953e-06,0.0001524388783234899,0.00047790745510248696,1.9702227917782356e-06,-0.00022164300942993737,3.3056539002566637e-06,5.9355101326632896e-06,22,22,False,False,C0079419|C1334290|C1366882|C1336679|C1334291,0.000999000999000999,0.014338602573896691,3.8547022770743324e-07,1.6987859075778959e-07,9.328736228630007,True,5.111219103732204,0.001998001998001998,0.08437716130023822,8.678849335490411e-05,3.023869544085851e-05,2.1710719993521614
MSIGDB:M204,PID_RHODOPSIN_PATHWAY,MSIGDB,9.433097001420206e-06,0.00016592261460666205,0.0004770990060388072,1.9669366939946833e-06,-0.000236736853346595,4.7278983160560485e-06,4.705198685364158e-06,23,23,False,False,C0079419|C1334290|C1366882|C1336679|C1334291,0.000999000999000999,0.014338602573896691,3.9543582432894254e-07,1.641587015828278e-07,9.573058598254235,True,4.974098382038575,0.8871128871128872,1.0,0.00017652366603550384,1.0361987365766634e-05,-1.0230712559894606
MSIGDB:M456,REACTOME_TRNA_AMINOACYLATION,MSIGDB,1.090310420687211e-05,0.00021537291249478093,0.00047693892884225587,1.9582553241046654e-06,-0.0002774480448110013,6.575062342034727e-06,4.328041864837384e-06,31,31,False,False,C0079419|C1334290|C1366882|C1336679|C1334291,0.000999000999000999,0.014338602573896691,4.882321724707235e-07,1.9938642053196485e-07,7.372734550888202,True,4.0109100434631655,0.998001998001998,1.0,0.00021544475090799317,3.065544226432231e-08,-2.343414673088666
MSIGDB:M15434,REACTOME_DNA_REPAIR,MSIGDB,3.261099239525506e-05,8.71620985422259e-05,0.00048005959776962034,1.9488795544797593e-06,-0.00011368388891211487,3.3902160150568156e-05,-1.2911677553130977e-06,280,280,True,False,C0079419|C1334290|C1366882|C1336679|C1334291,0.000999000999000999,0.014338602573896691,1.188999480456459e-06,1.6075619596912042e-07,4.726910023233351,True,1.6390920151887542,0.2867132867132867,1.0,8.408287165406841e-05,6.954777260461524e-06,0.4427498930358481
MSIGDB:M27120,REACTOME_THYROXINE_BIOSYNTHESIS,MSIGDB,6.161278487582039e-06,0.00019118425534833195,0.00047751209266909395,1.94836733193567e-06,-0.0002667269559175464,2.11486590012633e-06,4.046412587455709e-06,10,10,False,False,C0079419|C1334290|C1366882|C1336679|C1334291,0.000999000999000999,0.014338602573896691,2.8098944843172426e-07,1.787698285757017e-07,9.326953528950101,True,6.933951943071238,0.000999000999000999,0.05773174194226825,0.00016679516503075189,2.3838446194569805e-05,1.0230989938906205
MSIGDB:M997,REACTOME_ION_CHANNEL_TRANSPORT,MSIGDB,2.5992013759505895e-05,9.500079528073174e-05,0.00047770717289325485,1.9319711676616534e-06,-0.0001309216984604083,3.485557155454569e-05,-8.863557795039792e-06,181,181,False,False,C0079419|C1334290|C1366882|C1336679|C1334291,0.000999000999000999,0.014338602573896691,9.837458264930293e-07,1.5474723841714347e-07,6.127575205009773,True,1.9638926190405985,0.13386613386613386,0.9998980611225509,8.999462699702752e-05,5.528717565951754e-06,0.9054845403090181
MSIGDB:M41822,REACTOME_SENSORY_PROCESSING_OF_SOUND,MSIGDB,1.6703139419924857e-05,9.549899541870996e-05,0.0004775534369163431,1.9287124080810928e-06,-0.00013880070382074974,1.9218935213221018e-05,-2.515795793296161e-06,75,75,False,False,C0079419|C1334290|C1366882|C1336679|C1334291,0.000999000999000999,0.014338602573896691,6.262279957808809e-07,1.5591245570605083e-07,8.353947132715604,True,3.079888508778766,0.5644355644355644,1.0,9.843827837937857e-05,8.309287211210557e-06,-0.3537346689260004
MSIGDB:M5946,HALLMARK_COAGULATION,MSIGDB,2.2237822972715075e-05,9.217695333590958e-05,0.0004784111906345459,1.9139270673163156e-06,-0.00013214779455019037,1.7186625736790634e-05,5.051197235924441e-06,135,135,False,False,C0079419|C1334290|C1366882|C1336679|C1334291,0.000999000999000999,0.014338602573896691,8.490136776608538e-07,1.6217083085145326e-07,6.566614871887232,True,2.254294739502243,0.33766233766233766,1.0,8.902915559192178e-05,1.1459520109230432e-05,0.2746884436680998
